site.number,sample.id,year,month,variable,val,agent.number
25,X0425,2010,4,d18O,-5.52,29509
25,X0525,2010,5,d18O,-11.34,29509
26,70826,2007,8,d18O,-6.69,30050
26,70926,2007,9,d18O,-4.69,30050
26,71026,2007,10,d18O,-4.07,30050
26,71126,2007,11,d18O,-3.41,30050
26,71226,2007,12,d18O,-6.78,30050
26,80126,2008,1,d18O,-3.66,30050
26,80226,2008,2,d18O,-2.95,30050
26,80326,2008,3,d18O,-5.72,30050
26,80426,2008,4,d18O,-7.28,30050
26,80526,2008,5,d18O,-7.33,30050
26,80626,2008,6,d18O,-8.16,30050
26,80726,2008,7,d18O,-9.64,30050
26,80826,2008,8,d18O,-8.36,30050
26,80926,2008,9,d18O,-6.41,30050
26,81026,2008,10,d18O,-6.85,30050
26,81126,2008,11,d18O,-3.67,30050
26,81226,2008,12,d18O,-5.49,30050
26,90126,2009,1,d18O,-2.29,30050
26,90226,2009,2,d18O,-4.69,30050
26,90326,2009,3,d18O,-3.88,30050
26,90426,2009,4,d18O,-4.04,30050
26,90526,2009,5,d18O,-5.3,30050
26,90626,2009,6,d18O,-9.5,30050
26,90726,2009,7,d18O,-8.75,30050
26,90826,2009,8,d18O,-9.75,30050
26,90926,2009,9,d18O,-6.19,30050
26,91026,2009,10,d18O,-7.39,30050
26,91126,2009,11,d18O,-5.22,30050
26,91226,2009,12,d18O,-2.64,30050
26,X0126,2010,1,d18O,-4.48,30050
27,70827,2007,8,d18O,-6.16,28709
27,70927,2007,9,d18O,-5.43,28709
27,71027,2007,10,d18O,-3.26,28709
27,71127,2007,11,d18O,-4.24,28709
27,71227,2007,12,d18O,-3.98,28709
27,80127,2008,1,d18O,-8.05,28709
27,80227,2008,2,d18O,-4.54,28709
27,80327,2008,3,d18O,-7.1,28709
27,80427,2008,4,d18O,-8.83,28709
27,80527,2008,5,d18O,-8.28,28709
27,80627,2008,6,d18O,-8.44,28709
27,80727,2008,7,d18O,-6.93,28709
27,80827,2008,8,d18O,-8.3,28709
27,80927,2008,9,d18O,-6.42,28709
27,81027,2008,10,d18O,-4.16,28709
27,81127,2008,11,d18O,-6,28709
27,81227,2008,12,d18O,-7.38,28709
27,90127,2009,1,d18O,-4.57,28709
27,90227,2009,2,d18O,-9.55,28709
27,90327,2009,3,d18O,-3.63,28709
27,90427,2009,4,d18O,,28709
27,90527,2009,5,d18O,-6,28709
27,90627,2009,6,d18O,-10.17,28709
27,90727,2009,7,d18O,-6.54,28709
27,90827,2009,8,d18O,-6.3,28709
27,90927,2009,9,d18O,-5.65,28709
27,91027,2009,10,d18O,-6.53,28709
27,91127,2009,11,d18O,-2.59,28709
27,91227,2009,12,d18O,-3.05,28709
28,70828,2007,8,d18O,-7.88,30734
28,70928,2007,9,d18O,-4.7,30734
28,71028,2007,10,d18O,-5.78,30734
28,71128,2007,11,d18O,-3.98,30734
28,71228,2007,12,d18O,-4.39,30734
28,80128,2008,1,d18O,-4.11,30734
28,80228,2008,2,d18O,-4.96,30734
28,80328,2008,3,d18O,-6.84,30734
28,80428,2008,4,d18O,-8.25,30734
28,80528,2008,5,d18O,-5.55,30734
28,81228,2008,12,d18O,-6.87,30734
28,90128,2009,1,d18O,-3.02,30734
28,90228,2009,2,d18O,-9.48,30734
28,90328,2009,3,d18O,-4.37,30734
28,90428,2009,4,d18O,-6.35,30734
28,90528,2009,5,d18O,-7.13,30734
28,90628,2009,6,d18O,-6.54,30734
28,90728,2009,7,d18O,-6.43,30734
28,90828,2009,8,d18O,-8.12,30734
28,90928,2009,9,d18O,-5.06,30734
28,91028,2009,10,d18O,-6.82,30734
28,91228,2009,12,d18O,-4.32,30734
28,X0128,2010,1,d18O,-2.36,30734
28,X0228,2010,2,d18O,-2.08,30734
28,X0328,2010,3,d18O,-4.74,30734
28,X0628,2010,6,d18O,-9.15,30734
29,70829,2007,8,d18O,-9.75,30195
29,70929,2007,9,d18O,-3.63,30195
29,71029,2007,10,d18O,-5.77,30195
29,71129,2007,11,d18O,-5.41,30195
29,71229,2007,12,d18O,-4.43,30195
29,80129,2008,1,d18O,-5.68,30195
29,80229,2008,2,d18O,-4.74,30195
29,80329,2008,3,d18O,-6.58,30195
29,80429,2008,4,d18O,-8.13,30195
29,80529,2008,5,d18O,-6.26,30195
29,80629,2008,6,d18O,-8.18,30195
29,80729,2008,7,d18O,-7.33,30195
29,80829,2008,8,d18O,-8.49,30195
29,80929,2008,9,d18O,-8.48,30195
29,81029,2008,10,d18O,-3.94,30195
29,81129,2008,11,d18O,-5.27,30195
29,81229,2008,12,d18O,-7.29,30195
29,90129,2009,1,d18O,-3.47,30195
29,90229,2009,2,d18O,-10.07,30195
29,90329,2009,3,d18O,-4.83,30195
29,90429,2009,4,d18O,-5.52,30195
29,90529,2009,5,d18O,-6.97,30195
29,90629,2009,6,d18O,-6.97,30195
29,90829,2009,8,d18O,-7.18,30195
29,90929,2009,9,d18O,-4.77,30195
29,91029,2009,10,d18O,-6.2,30195
29,91129,2009,11,d18O,-5.55,30195
29,91229,2009,12,d18O,-3.68,30195
29,X0129,2010,1,d18O,-6.23,30195
30,70830,2007,8,d18O,-9.46,27012
30,70930,2007,9,d18O,-4.05,27012
30,71030,2007,10,d18O,-6.21,27012
30,71130,2007,11,d18O,-2.94,27012
30,71230,2007,12,d18O,-4.18,27012
30,80130,2008,1,d18O,-3.79,27012
30,80230,2008,2,d18O,-4.28,27012
30,80330,2008,3,d18O,-7.95,27012
30,80430,2008,4,d18O,-7.1,27012
30,80530,2008,5,d18O,-6,27012
30,80630,2008,6,d18O,-7.16,27012
30,80730,2008,7,d18O,-5.16,27012
30,80830,2008,8,d18O,-9.31,27012
30,80930,2008,9,d18O,-7.17,27012
30,81030,2008,10,d18O,-4.53,27012
30,81230,2008,12,d18O,-5.18,27012
30,90130,2009,1,d18O,-3.44,27012
30,90230,2009,2,d18O,-9.98,27012
30,90330,2009,3,d18O,-3.67,27012
30,90430,2009,4,d18O,,27012
30,90530,2009,5,d18O,-3.4,27012
30,90630,2009,6,d18O,-6.93,27012
30,90730,2009,7,d18O,-6.44,27012
30,90830,2009,8,d18O,-6.42,27012
30,90930,2009,9,d18O,-6.1,27012
30,91030,2009,10,d18O,-7.97,27012
30,91130,2009,11,d18O,-4.66,27012
31,70831,2007,8,d18O,-8.82,20274
31,70931,2007,9,d18O,-5.68,20274
31,71031,2007,10,d18O,-7.28,20274
31,71131,2007,11,d18O,-2.62,20274
31,71231,2007,12,d18O,-4.1,20274
31,80131,2008,1,d18O,-5.34,20274
31,80231,2008,2,d18O,-3.47,20274
31,80331,2008,3,d18O,-8.86,20274
31,80431,2008,4,d18O,-7,20274
31,80531,2008,5,d18O,-5.05,20274
31,80631,2008,6,d18O,-6.23,20274
31,80731,2008,7,d18O,-6.91,20274
31,80831,2008,8,d18O,-9.75,20274
31,80931,2008,9,d18O,-8.2,20274
31,81031,2008,10,d18O,-6.41,20274
31,81131,2008,11,d18O,-3.43,20274
31,81231,2008,12,d18O,-5.72,20274
31,90131,2009,1,d18O,-2.92,20274
31,90231,2009,2,d18O,-7.43,20274
31,90331,2009,3,d18O,-3.34,20274
31,90431,2009,4,d18O,-3.97,20274
31,90531,2009,5,d18O,-4.91,20274
31,90631,2009,6,d18O,-7.11,20274
31,90731,2009,7,d18O,-7.35,20274
31,90831,2009,8,d18O,-6.17,20274
31,90931,2009,9,d18O,-6.51,20274
31,91031,2009,10,d18O,-6.68,20274
31,91131,2009,11,d18O,-4.25,20274
31,91231,2009,12,d18O,-3.75,20274
31,X0131,2010,1,d18O,-8.03,20274
31,X0231,2010,2,d18O,-3.49,20274
31,X0331,2010,3,d18O,-4.7,20274
31,X0431,2010,4,d18O,-3.93,20274
31,X0531,2010,5,d18O,-10.89,20274
31,X0631,2010,6,d18O,-9.49,20274
32,70832,2007,8,d18O,-6.73,21133
32,70932,2007,9,d18O,-3.01,21133
32,71032,2007,10,d18O,-5.24,21133
32,71132,2007,11,d18O,-2.17,21133
32,71232,2007,12,d18O,-2.99,21133
32,80132,2008,1,d18O,-4.33,21133
32,80232,2008,2,d18O,-6.52,21133
32,80332,2008,3,d18O,-6.54,21133
32,80432,2008,4,d18O,-5.87,21133
32,80632,2008,6,d18O,-5.28,21133
32,80732,2008,7,d18O,-6.63,21133
32,80832,2008,8,d18O,-7.53,21133
32,80932,2008,9,d18O,-6.02,21133
32,81032,2008,10,d18O,-4.95,21133
32,81132,2008,11,d18O,-3.42,21133
32,81232,2008,12,d18O,-5.32,21133
32,90232,2009,2,d18O,-8.88,21133
32,90332,2009,3,d18O,-3,21133
32,90432,2009,4,d18O,-3.56,21133
32,90532,2009,5,d18O,-4.37,21133
32,90632,2009,6,d18O,-8.1,21133
32,90732,2009,7,d18O,-5.91,21133
32,90832,2009,8,d18O,-4.13,21133
32,90932,2009,9,d18O,-4.9,21133
32,91032,2009,10,d18O,-6.17,21133
32,91132,2009,11,d18O,-6.3,21133
32,91232,2009,12,d18O,-2.39,21133
32,X0132,2010,1,d18O,-6.3,21133
33,70833,2007,8,d18O,-5.07,15674
33,70933,2007,9,d18O,-4.89,15674
33,71033,2007,10,d18O,-4.33,15674
33,71133,2007,11,d18O,-2.94,15674
33,71233,2007,12,d18O,-1.74,15674
33,80133,2008,1,d18O,-3.99,15674
33,80233,2008,2,d18O,-6.96,15674
33,80333,2008,3,d18O,-3.46,15674
33,80433,2008,4,d18O,-6.06,15674
33,80533,2008,5,d18O,-5.88,15674
33,80733,2008,7,d18O,-5.91,15674
33,80833,2008,8,d18O,-7.73,15674
33,80933,2008,9,d18O,-6.8,15674
33,81033,2008,10,d18O,-4.58,15674
33,81133,2008,11,d18O,-4.37,15674
33,81233,2008,12,d18O,-4.55,15674
33,90133,2009,1,d18O,-3.79,15674
33,90233,2009,2,d18O,-8.26,15674
33,90433,2009,4,d18O,-4.35,15674
33,90533,2009,5,d18O,-6.13,15674
33,90733,2009,7,d18O,-6.4,15674
33,90833,2009,8,d18O,-4.45,15674
33,90933,2009,9,d18O,-4.24,15674
33,91033,2009,10,d18O,-5.95,15674
33,91133,2009,11,d18O,-2.98,15674
33,91233,2009,12,d18O,-3.26,15674
33,X0433,2010,4,d18O,-3.93,15674
33,X0533,2010,5,d18O,-5.79,15674
34,70834,2007,8,d18O,-7.27,28055
34,70934,2007,9,d18O,-7.25,28055
34,71034,2007,10,d18O,-6.98,28055
34,71134,2007,11,d18O,-5.47,28055
34,71234,2007,12,d18O,-5.29,28055
34,80134,2008,1,d18O,-5.37,28055
34,80234,2008,2,d18O,-9.69,28055
34,80334,2008,3,d18O,-4.83,28055
34,80434,2008,4,d18O,-5.57,28055
34,80534,2008,5,d18O,-6.3,28055
34,80634,2008,6,d18O,-10.75,28055
34,80734,2008,7,d18O,-14.11,28055
34,80834,2008,8,d18O,-8.45,28055
34,80934,2008,9,d18O,-8.61,28055
34,81034,2008,10,d18O,-5.83,28055
34,81134,2008,11,d18O,-5.79,28055
34,81234,2008,12,d18O,-6.09,28055
34,90134,2009,1,d18O,-2.25,28055
34,90234,2009,2,d18O,-5.85,28055
34,90334,2009,3,d18O,-1.89,28055
34,90434,2009,4,d18O,-5.22,28055
34,90534,2009,5,d18O,-8.05,28055
34,90634,2009,6,d18O,-5.82,28055
34,90734,2009,7,d18O,-7.08,28055
34,90834,2009,8,d18O,-8.82,28055
34,90934,2009,9,d18O,-6.2,28055
34,91034,2009,10,d18O,-10.28,28055
34,91134,2009,11,d18O,-3.43,28055
34,91234,2009,12,d18O,-5.32,28055
35,70835,2007,8,d18O,-10.99,21269
35,70935,2007,9,d18O,-12.24,21269
35,71035,2007,10,d18O,-8.32,21269
35,71135,2007,11,d18O,-6.76,21269
35,71235,2007,12,d18O,-5.97,21269
35,80135,2008,1,d18O,-4.42,21269
35,80235,2008,2,d18O,-11.69,21269
35,80335,2008,3,d18O,-13.04,21269
35,80435,2008,4,d18O,-6.1,21269
35,80535,2008,5,d18O,-11.86,21269
35,80635,2008,6,d18O,-11.85,21269
35,80735,2008,7,d18O,-12.18,21269
35,80835,2008,8,d18O,-11.36,21269
35,80935,2008,9,d18O,-11.83,21269
35,81035,2008,10,d18O,-8.54,21269
35,81235,2008,12,d18O,-7.54,21269
35,90135,2009,1,d18O,-2.41,21269
35,90235,2009,2,d18O,-6.84,21269
35,90335,2009,3,d18O,-2.34,21269
35,90435,2009,4,d18O,-10,21269
35,90535,2009,5,d18O,-8.79,21269
35,90635,2009,6,d18O,-7.81,21269
35,90735,2009,7,d18O,-9.82,21269
35,90835,2009,8,d18O,-11.19,21269
35,90935,2009,9,d18O,-6.92,21269
35,91035,2009,10,d18O,-11.33,21269
35,91135,2009,11,d18O,-3.81,21269
35,91235,2009,12,d18O,-7.38,21269
37,70837,2007,8,d18O,-10.16,19945
37,70937,2007,9,d18O,-9.06,19945
37,71037,2007,10,d18O,-8.52,19945
37,71137,2007,11,d18O,-5.89,19945
37,71237,2007,12,d18O,-5.53,19945
37,80137,2008,1,d18O,-3.1,19945
37,80237,2008,2,d18O,-8.29,19945
37,80337,2008,3,d18O,-12.5,19945
37,80437,2008,4,d18O,-5.73,19945
37,80537,2008,5,d18O,-9.56,19945
37,80637,2008,6,d18O,-11.24,19945
37,80737,2008,7,d18O,-12.28,19945
37,80837,2008,8,d18O,-8.15,19945
37,80937,2008,9,d18O,-11.43,19945
37,81037,2008,10,d18O,-6.58,19945
37,81237,2008,12,d18O,-8.18,19945
37,90137,2009,1,d18O,-5.13,19945
37,90237,2009,2,d18O,-6.46,19945
37,90337,2009,3,d18O,-6.18,19945
37,90437,2009,4,d18O,,19945
37,90537,2009,5,d18O,-9.48,19945
37,90637,2009,6,d18O,-4.96,19945
37,90737,2009,7,d18O,-9.96,19945
37,90837,2009,8,d18O,-9.83,19945
37,90937,2009,9,d18O,-3.91,19945
37,91037,2009,10,d18O,-3.39,19945
37,91237,2009,12,d18O,-5.08,19945
38,70838,2007,8,d18O,-6.88,19484
38,70938,2007,9,d18O,-4.17,19484
38,71038,2007,10,d18O,-5.16,19484
38,71138,2007,11,d18O,-2.46,19484
38,71238,2007,12,d18O,-3.31,19484
38,80138,2008,1,d18O,-4.08,19484
38,80238,2008,2,d18O,-7.22,19484
38,80338,2008,3,d18O,-5.5,19484
38,80438,2008,4,d18O,-7.26,19484
38,80538,2008,5,d18O,-6.39,19484
38,80638,2008,6,d18O,-7.19,19484
38,80738,2008,7,d18O,-7.12,19484
38,80838,2008,8,d18O,-9.74,19484
38,80938,2008,9,d18O,-6.12,19484
38,81038,2008,10,d18O,-5.04,19484
38,81138,2008,11,d18O,-5.33,19484
38,81238,2008,12,d18O,-6.92,19484
38,90138,2009,1,d18O,-3.25,19484
38,90238,2009,2,d18O,-10,19484
38,90338,2009,3,d18O,-4.69,19484
38,90438,2009,4,d18O,-4.77,19484
38,90538,2009,5,d18O,-6.48,19484
38,90638,2009,6,d18O,-8.52,19484
38,90738,2009,7,d18O,-5.62,19484
38,90838,2009,8,d18O,-5.62,19484
38,90938,2009,9,d18O,-5.34,19484
38,91038,2009,10,d18O,-5.48,19484
38,91138,2009,11,d18O,-2.85,19484
38,91238,2009,12,d18O,-3.04,19484
38,X0138,2010,1,d18O,-4.11,19484
38,X0238,2010,2,d18O,-4.1,19484
38,X0338,2010,3,d18O,-3.36,19484
38,X0438,2010,4,d18O,-4.19,19484
38,X0538,2010,5,d18O,-5.86,19484
38,X0638,2010,6,d18O,-8,19484
39,70839,2007,8,d18O,-10.06,21214
39,70939,2007,9,d18O,-7.98,21214
39,71039,2007,10,d18O,-8.73,21214
39,71139,2007,11,d18O,-5.92,21214
39,71239,2007,12,d18O,-6,21214
39,80139,2008,1,d18O,-6.73,21214
39,80239,2008,2,d18O,-7.6,21214
39,80339,2008,3,d18O,-10.33,21214
39,80439,2008,4,d18O,-6.61,21214
39,80439,2008,4,d18O,-9.17,20812
39,80539,2008,5,d18O,-8.01,21214
39,80639,2008,6,d18O,-9.98,21214
39,80739,2008,7,d18O,-8.42,21214
39,80839,2008,8,d18O,-7.52,21214
39,80939,2008,9,d18O,-9.11,21214
39,81039,2008,10,d18O,-5.87,21214
39,81139,2008,11,d18O,-10.08,21214
39,81239,2008,12,d18O,-8.98,21214
39,90139,2009,1,d18O,-5.45,21214
39,90239,2009,2,d18O,-5.65,21214
39,90339,2009,3,d18O,-4.85,21214
39,90539,2009,5,d18O,-7.83,21214
39,90639,2009,6,d18O,-4.45,21214
39,90739,2009,7,d18O,-10.88,21214
39,90839,2009,8,d18O,-9.22,21214
39,90939,2009,9,d18O,-5.5,21214
39,91039,2009,10,d18O,-7.59,21214
39,91139,2009,11,d18O,-2.78,21214
39,91239,2009,12,d18O,-5.36,21214
39,X0139,2010,1,d18O,-7.93,21214
39,X0239,2010,2,d18O,-3.91,21214
40,70840,2007,8,d18O,-10.26,20812
40,70940,2007,9,d18O,-10.11,20812
40,71140,2007,11,d18O,-5.76,20812
40,71240,2007,12,d18O,-8.19,20812
41,70841,2007,8,d18O,-9.4,21209
41,70941,2007,9,d18O,-7.96,21209
41,71041,2007,10,d18O,-9.15,21209
41,71141,2007,11,d18O,-5.46,21209
41,71241,2007,12,d18O,-6.15,21209
41,80141,2008,1,d18O,-2.41,21209
41,80241,2008,2,d18O,-7.65,21209
41,80341,2008,3,d18O,-9.23,21209
41,80441,2008,4,d18O,-5.46,21209
41,80541,2008,5,d18O,-8.52,21209
41,80641,2008,6,d18O,-11.42,21209
41,80741,2008,7,d18O,-10.67,21209
41,80841,2008,8,d18O,-8.38,21209
41,80941,2008,9,d18O,-10.47,21209
41,81041,2008,10,d18O,-6,21209
41,81141,2008,11,d18O,-7.42,21209
41,81241,2008,12,d18O,-8.43,21209
41,90141,2009,1,d18O,-7.6,21209
41,90241,2009,2,d18O,-5.53,21209
41,90341,2009,3,d18O,-4.99,21209
41,90441,2009,4,d18O,-7.97,21209
41,90541,2009,5,d18O,-8.23,21209
41,90641,2009,6,d18O,-4.82,21209
41,90741,2009,7,d18O,-11.04,21209
41,90841,2009,8,d18O,-10.1,21209
41,90941,2009,9,d18O,-4.11,21209
41,91041,2009,10,d18O,-7.94,21209
41,91141,2009,11,d18O,-2.41,21209
41,91241,2009,12,d18O,-5.1,21209
42,70842,2007,8,d18O,-11.47,19840
42,70942,2007,9,d18O,-10.89,19840
42,71042,2007,10,d18O,-6.01,19840
42,71142,2007,11,d18O,-4.46,19840
42,71242,2007,12,d18O,-6.01,19840
42,80142,2008,1,d18O,-5.06,19840
42,80242,2008,2,d18O,-5.06,19840
42,80342,2008,3,d18O,-5.27,19840
42,80442,2008,4,d18O,-4.36,19840
42,80542,2008,5,d18O,-5.54,19840
42,80642,2008,6,d18O,-10.61,19840
42,80742,2008,7,d18O,-9.25,19840
42,80842,2008,8,d18O,-7.75,19840
42,80942,2008,9,d18O,-9.1,19840
42,81042,2008,10,d18O,-7.88,19840
42,81142,2008,11,d18O,-7.74,19840
42,81242,2008,12,d18O,-10.47,19840
42,90142,2009,1,d18O,-4.77,19840
42,90242,2009,2,d18O,-5.48,19840
42,90342,2009,3,d18O,-3.14,19840
42,90442,2009,4,d18O,-7.86,19840
42,90542,2009,5,d18O,-8.36,19840
42,90842,2009,8,d18O,-8.79,19840
42,90942,2009,9,d18O,-4.45,19840
42,91042,2009,10,d18O,-5.41,19840
42,91142,2009,11,d18O,-3.88,19840
42,91242,2009,12,d18O,-6.41,19840
43,70843,2007,8,d18O,-12.43,15279
43,70943,2007,9,d18O,-10.41,15279
43,71043,2007,10,d18O,-8.63,15279
43,71143,2007,11,d18O,-6.79,15279
43,71243,2007,12,d18O,-5.69,15279
43,80143,2008,1,d18O,-6.02,15279
43,80243,2008,2,d18O,-7.99,15279
43,80343,2008,3,d18O,-3.6,15279
43,80443,2008,4,d18O,-6.15,15279
43,80543,2008,5,d18O,-10.73,15279
43,80643,2008,6,d18O,-10.4,15279
43,80743,2008,7,d18O,-10.86,15279
43,80843,2008,8,d18O,-9.47,15279
43,80943,2008,9,d18O,-11.75,15279
43,81043,2008,10,d18O,-8.5,15279
43,81143,2008,11,d18O,-7.29,15279
43,81243,2008,12,d18O,-8.74,15279
43,90143,2009,1,d18O,-4.24,15279
43,90243,2009,2,d18O,-7.61,15279
43,90343,2009,3,d18O,-5.68,15279
43,90443,2009,4,d18O,-9.67,15279
43,90543,2009,5,d18O,-9.44,15279
43,90643,2009,6,d18O,-6.76,15279
43,90743,2009,7,d18O,-8.56,15279
43,90843,2009,8,d18O,-10.4,15279
43,90943,2009,9,d18O,-5.54,15279
43,91043,2009,10,d18O,-7.48,15279
43,91143,2009,11,d18O,-3.4,15279
43,91243,2009,12,d18O,-5.87,15279
44,70844,2007,8,d18O,-9.19,19656
44,70944,2007,9,d18O,-10.89,19656
44,71044,2007,10,d18O,-8.26,19656
44,71144,2007,11,d18O,-5.45,19656
44,71244,2007,12,d18O,-6.86,19656
44,80144,2008,1,d18O,-8.28,19656
44,80244,2008,2,d18O,-6.08,19656
44,80344,2008,3,d18O,-13.87,19656
44,80444,2008,4,d18O,-7.09,19656
44,80644,2008,6,d18O,-9.72,19656
44,80744,2008,7,d18O,-6.96,19656
44,80844,2008,8,d18O,-7.2,19656
44,80944,2008,9,d18O,-9.13,19656
44,81044,2008,10,d18O,-6.5,19656
44,81144,2008,11,d18O,-8.57,19656
44,81244,2008,12,d18O,-7.57,19656
44,90144,2009,1,d18O,-3.61,19656
44,90244,2009,2,d18O,-8.03,19656
44,90444,2009,4,d18O,-7.14,19656
44,90544,2009,5,d18O,-2.98,19656
44,90644,2009,6,d18O,-9.2,19656
44,90744,2009,7,d18O,-6.08,19656
44,90844,2009,8,d18O,-9.36,19656
44,90944,2009,9,d18O,-10.38,19656
44,91044,2009,10,d18O,-5.05,19656
44,91244,2009,12,d18O,-4.46,19656
44,X0244,2010,2,d18O,-5.42,19656
44,X0344,2010,3,d18O,-4.57,19656
44,X0444,2010,4,d18O,-7.9,19656
44,X0544,2010,5,d18O,-9.82,19656
45,70845,2007,8,d18O,-7.94,13855
45,70945,2007,9,d18O,-8.97,13855
45,71045,2007,10,d18O,-7.76,13855
45,71145,2007,11,d18O,-5.03,13855
45,71245,2007,12,d18O,-6.13,13855
46,70846,2007,8,d18O,-6.5,14132
46,70946,2007,9,d18O,-11.15,14132
46,71046,2007,10,d18O,-7.33,14132
46,71146,2007,11,d18O,-5.94,14132
46,71246,2007,12,d18O,-6.85,14132
46,80146,2008,1,d18O,-7.44,14132
46,80246,2008,2,d18O,-7.36,14132
46,80346,2008,3,d18O,-11.18,14132
46,80446,2008,4,d18O,-7.41,14132
46,80546,2008,5,d18O,-10.26,14132
46,80646,2008,6,d18O,-7.08,14132
46,80746,2008,7,d18O,-3.95,14132
46,80846,2008,8,d18O,-7.64,14132
46,80946,2008,9,d18O,-8.25,14132
46,81046,2008,10,d18O,-5.59,14132
46,81146,2008,11,d18O,-6.68,14132
46,81246,2008,12,d18O,-8.38,14132
46,90146,2009,1,d18O,-4.44,14132
46,90246,2009,2,d18O,-7.81,14132
46,90346,2009,3,d18O,-6.43,14132
46,90446,2009,4,d18O,-4.96,14132
46,90546,2009,5,d18O,-7.9,14132
46,90646,2009,6,d18O,-4.61,14132
46,90746,2009,7,d18O,-9.94,14132
46,90846,2009,8,d18O,-11,14132
46,90946,2009,9,d18O,-9.21,14132
46,91046,2009,10,d18O,-5.23,14132
46,91146,2009,11,d18O,-4.49,14132
46,91246,2009,12,d18O,-4.23,14132
47,70847,2007,8,d18O,-10.54,13051
47,70947,2007,9,d18O,-12.58,13051
47,71047,2007,10,d18O,-10.73,13051
47,71147,2007,11,d18O,-8.04,13051
47,71247,2007,12,d18O,-8.12,13051
47,80147,2008,1,d18O,-10.89,13051
47,80247,2008,2,d18O,-9.09,13051
47,80347,2008,3,d18O,-13.32,13051
47,80447,2008,4,d18O,-11.91,13051
47,80547,2008,5,d18O,-14.38,13051
47,80647,2008,6,d18O,-9.97,13051
47,80747,2008,7,d18O,-9.03,13051
47,80847,2008,8,d18O,-11.77,13051
47,80947,2008,9,d18O,-11.53,13051
47,81047,2008,10,d18O,-10.54,13051
47,81147,2008,11,d18O,-9.6,13051
47,81247,2008,12,d18O,-12.08,13051
47,90147,2009,1,d18O,-4.56,13051
47,90247,2009,2,d18O,-11.1,13051
47,90347,2009,3,d18O,-9.17,13051
47,90447,2009,4,d18O,-8.15,13051
47,90547,2009,5,d18O,-9.68,13051
47,90647,2009,6,d18O,-5.89,13051
47,90747,2009,7,d18O,-12.6,13051
47,90847,2009,8,d18O,-13.37,13051
47,90947,2009,9,d18O,-8.73,13051
47,91047,2009,10,d18O,-8.93,13051
47,91247,2009,12,d18O,-5.64,13051
47,X0347,2010,3,d18O,-6.13,13051
47,X0447,2010,4,d18O,-11.12,13051
47,X0547,2010,5,d18O,-10.76,13051
47,X0647,2010,6,d18O,-8.66,13051
48,70848,2007,8,d18O,-8.47,14371
48,70948,2007,9,d18O,-9.94,14371
48,71048,2007,10,d18O,-8.8,14371
48,71148,2007,11,d18O,-6.12,14371
48,71248,2007,12,d18O,-7.99,14371
48,80148,2008,1,d18O,-10.89,14371
48,80248,2008,2,d18O,-9.48,14371
48,80348,2008,3,d18O,-9.76,14371
48,80448,2008,4,d18O,-8.71,14371
48,80548,2008,5,d18O,-14.23,14371
48,80648,2008,6,d18O,-10.89,14371
48,80748,2008,7,d18O,-8.9,14371
48,80848,2008,8,d18O,-13.41,14371
48,80948,2008,9,d18O,-11.25,14371
48,81048,2008,10,d18O,-8.43,14371
48,81148,2008,11,d18O,-15.32,14371
48,81248,2008,12,d18O,-13.31,14371
48,90148,2009,1,d18O,-6.89,14371
48,90248,2009,2,d18O,-12.69,14371
48,90348,2009,3,d18O,-7.49,14371
48,90448,2009,4,d18O,,14371
48,90548,2009,5,d18O,-14.05,14371
48,90648,2009,6,d18O,-11.43,14371
48,90748,2009,7,d18O,-10.84,14371
48,90848,2009,8,d18O,-13.37,14371
48,90948,2009,9,d18O,-7.5,14371
48,91048,2009,10,d18O,-10.01,14371
48,91148,2009,11,d18O,-4.01,14371
48,91248,2009,12,d18O,-6.46,14371
48,X0148,2010,1,d18O,-6.55,14371
48,X0247,2010,2,d18O,-8.36,14371
49,70849,2007,8,d18O,-6.96,7524
49,70949,2007,9,d18O,-6.97,7524
49,71049,2007,10,d18O,-7.5,7524
49,71149,2007,11,d18O,-5.12,7524
49,71249,2007,12,d18O,-7.19,7524
49,80149,2008,1,d18O,-4.93,7524
49,80249,2008,2,d18O,-9.67,7524
49,80349,2008,3,d18O,-7.74,7524
49,80449,2008,4,d18O,-6.17,7524
49,80549,2008,5,d18O,-8.08,7524
49,80649,2008,6,d18O,-7.08,7524
49,80749,2008,7,d18O,-7.6,7524
49,80849,2008,8,d18O,-8.08,7524
49,80949,2008,9,d18O,-10.17,7524
49,81049,2008,10,d18O,-7.15,7524
49,81149,2008,11,d18O,-8.66,7524
49,81249,2008,12,d18O,-7.43,7524
49,90149,2009,1,d18O,-5.13,7524
49,90249,2009,2,d18O,-7.21,7524
49,90349,2009,3,d18O,-6.22,7524
49,90449,2009,4,d18O,-6.12,7524
49,90549,2009,5,d18O,-7.05,7524
49,90649,2009,6,d18O,-4.62,7524
49,90749,2009,7,d18O,-7.95,7524
49,90849,2009,8,d18O,-7.48,7524
49,90949,2009,9,d18O,-6.7,7524
49,91049,2009,10,d18O,-5.42,7524
49,91149,2009,11,d18O,-5.35,7524
49,91249,2009,12,d18O,-6.63,7524
49,X0149,2010,1,d18O,-5.58,7524
49,X0249,2010,2,d18O,-8.14,7524
49,X0349,2010,3,d18O,-5.58,7524
49,X0449,2010,4,d18O,-9.02,7524
49,X0549,2010,5,d18O,-6.03,7524
49,X0649,2010,6,d18O,-6.35,7524
